0,1,30647252E-09
654,0933771,-1,76848413E-06
654,3033396,-1,76908138E-06
654,5133248,-1,77438194E-06
654,7233117,-1,7732621E-06
654,9332976,-1,76878275E-06
655,1433588,-1,78274339E-06
655,3632731,-1,76811085E-06
655,5732595,-1,75915215E-06
655,7732486,-1,75228382E-06
655,9831986,-1,76490065E-06
656,1932887,-1,76840947E-06
656,4031578,-1,76624445E-06
656,6131623,-1,7719183E-06
656,8231828,-1,7629596E-06
657,0331704,-1,73556092E-06
657,2431835,-1,77094777E-06
657,4530982,-1,77871197E-06
657,6631315,-1,77027587E-06
657,8731192,-1,76706567E-06
658,0830705,-1,76930534E-06
658,293101,-1,77878663E-06
658,503042,-1,79424038E-06
658,7130672,-1,77632299E-06
658,9230549,-1,77139571E-06
659,1330002,-1,76945465E-06
659,343053,-1,76982793E-06
659,5530163,-1,7687081E-06
659,7729661,-1,76848413E-06
659,9930675,-1,77527781E-06
660,1930473,-1,77244089E-06
660,3930057,-1,76579652E-06
660,6029153,-1,76952931E-06
660,8128984,-1,76609514E-06
661,0228813,-1,7719183E-06
661,2328769,-1,7783387E-06
661,4429411,-1,7507907E-06
661,652833,-1,75743507E-06
661,8628342,-1,7629596E-06
662,0728279,-1,75840559E-06
662,2827961,-1,73809921E-06
662,4928507,-1,19624736E-06
662,7028232,-1,93545188E-07
662,9128106,5,5991443E-10
663,1227508,2,57562127E-09
663,332746,2,8742445E-09
663,5428299,2,8742445E-09
663,752724,2,94890031E-09
663,9727451,2,57562127E-09
664,1827329,3,32217935E-09
664,3927507,3,54614678E-09
664,5928693,3,39683516E-09
664,8126937,2,42630965E-09
665,0226273,2,94890031E-09
665,2326175,3,62080259E-09
665,4426834,2,94890031E-09
665,652604,2,8742445E-09
665,8626292,2,27699803E-09
666,0726168,2,42630965E-09
666,2826034,3,09821193E-09
666,4927714,3,24752354E-09
666,7025789,3,47149097E-09
666,9125654,3,84477001E-09
667,1225197,3,39683516E-09
667,3325394,2,79958869E-09
667,5425729,2,8742445E-09
667,752514,3,54614678E-09
667,9625014,3,54614678E-09
668,1724879,3,32217935E-09
668,3924227,3,7701142E-09
668,6024616,3,84477001E-09
668,8224278,3,6954584E-09
669,0124372,3,62080259E-09
669,2224241,3,02355612E-09
669,4323588,2,8742445E-09
669,6424676,3,32217935E-09
669,8523854,3,54614678E-09
670,0623725,4,06873744E-09
670,2723215,3,91942582E-09
670,4823466,3,32217935E-09
670,6924173,3,47149097E-09
670,9022826,3,62080259E-09
671,1123086,3,99408163E-09
671,322293,3,62080259E-09
671,5322954,3,24752354E-09
671,7423954,3,91942582E-09
671,9523187,3,91942582E-09
672,1623059,3,7701142E-09
672,3722929,3,91942582E-09
672,5822801,3,24752354E-09
672,792454,3,54614678E-09
673,0122537,2,79958869E-09
673,2222175,2,72493288E-09
673,4221752,3,32217935E-09
673,6322156,3,17286774E-09
673,8423112,2,94890031E-09
674,0521395,3,39683516E-09
674,2621757,3,17286774E-09
674,4721442,3,09821193E-09
674,6821312,3,84477001E-09
674,89217,3,6954584E-09
675,102126,3,17286774E-09
675,312114,2,8742445E-09
675,5220995,3,54614678E-09
675,7320882,3,6954584E-09
675,9421855,3,7701142E-09
676,1520618,3,39683516E-09
676,3619952,4,14339325E-09
676,571988,3,6954584E-09
676,7820229,3,47149097E-09
676,9920683,3,91942582E-09
677,2019582,3,62080259E-09
677,4119452,2,8742445E-09
677,6219239,3,6954584E-09
677,8319549,3,62080259E-09
678,0420195,2,79958869E-09
678,251888,2,8742445E-09
678,4619202,3,32217935E-09
678,6718909,3,39683516E-09
678,8818981,3,7701142E-09
679,0920867,3,6954584E-09
679,3018234,3,7701142E-09
679,5118555,3,84477001E-09
679,7218013,3,54614678E-09
679,9317894,3,47149097E-09
680,1420247,2,8742445E-09
680,351808,3,02355612E-09
680,5617913,3,62080259E-09
680,7717788,3,39683516E-09
680,9817658,3,47149097E-09
681,1918151,4,29270487E-09
681,4017388,3,62080259E-09
681,611727,3,32217935E-09
681,821714,3,17286774E-09
682,0417696,2,8742445E-09
682,2418441,3,39683516E-09
682,4516757,3,54614678E-09
682,6716621,3,39683516E-09
682,8816494,2,94890031E-09
683,0917099,3,24752354E-09
683,3116215,2,94890031E-09
683,5216101,3,54614678E-09
683,7315975,3,32217935E-09
683,9416793,3,7701142E-09
684,151552,3,54614678E-09
684,3615219,3,17286774E-09
684,5715461,3,7701142E-09
684,7815323,3,47149097E-09
684,9915674,3,24752354E-09
685,2014881,3,32217935E-09
685,411495,2,72493288E-09
685,6214823,3,17286774E-09
685,8314678,3,99408163E-09
686,0514547,3,84477001E-09
686,2614428,3,84477001E-09
686,46143,3,62080259E-09
686,6714171,3,32217935E-09
686,8814042,3,32217935E-09
687,0915839,3,32217935E-09
687,3013787,3,6954584E-09
687,511365,3,99408163E-09
687,7213523,4,14339325E-09
687,9313404,3,84477001E-09
688,1413897,3,84477001E-09
688,351315,3,84477001E-09
688,5613011,3,91942582E-09
688,7812882,3,91942582E-09
688,9913457,4,14339325E-09
689,2012623,4,14339325E-09
689,4212486,3,62080259E-09
689,6312354,3,54614678E-09
689,8512228,3,62080259E-09
690,0712091,3,99408163E-09
690,2611969,3,6954584E-09
690,4711845,3,7701142E-09
690,6811718,3,84477001E-09
690,8913317,3,6954584E-09
691,1011458,3,32217935E-09
691,3111331,3,47149097E-09
691,5311194,3,17286774E-09
691,7411798,3,84477001E-09
691,9510934,4,14339325E-09
692,1610806,3,91942582E-09
692,371066,3,84477001E-09
692,5810551,3,54614678E-09
692,7911176,3,84477001E-09
693,001029,4,36736067E-09
693,2110172,3,91942582E-09
693,4210043,3,24752354E-09
693,6309577,3,02355612E-09
693,8410505,3,39683516E-09
694,0509651,3,7701142E-09
694,2809497,3,39683516E-09
694,4809385,2,65027707E-09
694,6809268,3,47149097E-09
694,8909761,4,36736067E-09
695,1010329,3,91942582E-09
695,3108873,4,29270487E-09
695,5208751,3,62080259E-09
695,730862,2,94890031E-09
695,9409934,3,47149097E-09
696,1508151,3,32217935E-09
696,3608233,3,17286774E-09
696,5708114,3,84477001E-09
696,7807975,3,54614678E-09
696,9908295,3,47149097E-09
697,2007295,3,17286774E-09
697,410759,3,24752354E-09
697,620747,3,09821193E-09
697,8307336,3,39683516E-09
698,0407968,3,99408163E-09
698,250712,3,99408163E-09
698,4606943,3,54614678E-09
698,6706862,2,94890031E-09
698,9006679,2,50096546E-09
699,1006557,2,57562127E-09
699,3006436,2,20234222E-09
699,5106316,2,0530306E-09
699,7206177,2,72493288E-09
699,9306068,-5,52079747E-08
700,1406669,-3,36925398E-06
700,3505816,-6,29807601E-06
700,5605646,-1,8278355E-06
700,7705186,-9,69443008E-07
700,9805404,-2,78245932E-06
701,1906081,-2,30578198E-06
701,4005099,-1,87233036E-06
701,6105037,-1,84739532E-06
701,8204928,-1,83582367E-06
702,0304773,-1,82820878E-06
702,2405096,-1,82148975E-06
702,4504511,-1,81626385E-06
702,6604001,-1,81118725E-06
702,8703925,-1,80723049E-06
703,0904321,-1,80088475E-06
703,3103988,-1,79737593E-06
703,5103852,-1,79558419E-06
703,7103734,-1,79424038E-06
703,9203603,-1,79192605E-06
704,1303483,-1,79043294E-06
704,3405118,-1,79177674E-06
704,5502785,-1,82268425E-06
704,7603092,-1,8085743E-06
704,9702961,-1,74847637E-06
705,1802836,-1,73817387E-06
705,3903334,-1,56706276E-06
705,6002582,-1,57945562E-06
705,8102482,-1,80275115E-06
706,0302305,-1,79633075E-06
706,2501897,-1,78692411E-06
706,4601707,-1,78550565E-06
706,6701496,-1,78401254E-06
706,880144,-1,78266873E-06
707,0902342,-1,78572962E-06
707,3201115,-1,79289658E-06
707,5201417,-1,78908913E-06
707,7201275,-1,77945853E-06
707,9301147,-1,77878663E-06
708,1402022,-1,7783387E-06
708,350284,-1,7771442E-06
708,5601229,-1,77684558E-06
708,7701124,-1,77624833E-06
708,9800987,-1,77594971E-06
709,190136,-1,77587505E-06
709,4000264,-1,77632299E-06
709,6100234,-1,77535246E-06
709,8200477,-1,77468056E-06
710,0299976,-1,77438194E-06
710,2400502,-1,77400866E-06
710,4501707,-1,77371004E-06
710,6599484,-1,77378469E-06
710,8699841,-1,77371004E-06
711,0799366,-1,77176898E-06
711,2900391,-2,73650871E-07
711,4999441,3,58150044E-06
711,7298851,-4,38042962E-07
711,9299179,-4,79029001E-07
712,1299062,-5,16356905E-07
712,340025,-5,46069917E-07
712,5498806,-5,58388125E-07
712,7598672,-6,04226792E-07
712,9698543,-6,24682484E-07
713,1798044,-6,69177346E-07
713,3899954,-6,92171335E-07
713,5998723,-7,13522896E-07
713,8098034,-7,30693732E-07
714,0197902,-7,48461814E-07
714,2297775,-7,74740659E-07
714,4398305,-7,97062746E-07
714,6497513,-8,15278763E-07
714,8597221,-8,2655179E-07
715,0697261,-6,42151943E-07
715,2797134,-1,02603211E-06
715,4897952,-8,63506416E-07
715,6996872,-8,19235521E-07
715,9096755,-1,05671565E-06
716,1196375,-9,23753653E-07
716,3397202,-9,72205273E-07
716,5496352,-9,85717974E-07
716,7496241,-9,98633429E-07
716,9596084,-1,01722273E-06
717,1695979,-1,03140733E-06
717,3896161,-1,04529331E-06
717,5995718,-1,05947791E-06
717,8095575,-1,07351321E-06
718,0195458,-1,08762315E-06
718,2295326,-1,09964274E-06
718,4395706,-1,11248354E-06
718,6495073,-1,12517503E-06
718,8594938,-1,13734392E-06
719,069482,-1,14966213E-06
719,2794686,-1,16235362E-06
719,4994048,-1,17444786E-06
719,7094416,-1,18579554E-06
719,9194293,-1,19662063E-06
720,1294146,-1,2186441E-06
720,3593603,-1,22931988E-06
720,5593514,-1,23969704E-06
720,7593766,-1,24999954E-06
720,9693658,-1,2598541E-06
721,1792988,-1,26955936E-06
721,389353,-1,27896599E-06
721,5993258,-1,28859659E-06
721,8093139,-1,29815253E-06
722,0192628,-1,30740985E-06
722,2292879,-1,3162939E-06
722,4393629,-1,32502863E-06
722,6492329,-1,33353939E-06
722,8591978,-1,34167687E-06
723,0692163,-1,35026229E-06
723,279183,-1,3581758E-06
723,4892219,-1,36661191E-06
723,6991969,-1,37460008E-06
723,9091848,-1,38169238E-06
724,1191715,-1,38908331E-06
724,3291063,-1,39639958E-06
724,5490933,-1,40931503E-06
724,7690928,-1,41707924E-06
724,9690826,-1,42260377E-06
725,169054,-1,42111065E-06
725,3890846,-1,42282773E-06
725,5990277,-1,42014013E-06
725,80903,-1,43245833E-06
726,0190531,-1,44313411E-06
726,2290217,-1,45037573E-06
726,4390476,-1,45575095E-06
726,6489635,-1,46911434E-06
726,858961,-1,47919287E-06
727,068952,-1,48501602E-06
727,2789776,-1,49031659E-06
727,4889689,-1,49539318E-06
727,6989136,-1,50084305E-06
727,9089014,-1,50614362E-06
728,1188937,-1,51644612E-06
728,3289137,-1,52107478E-06
728,5389989,-1,52570344E-06
728,7488336,-1,53070538E-06
728,9688383,-1,53944011E-06
729,1788253,-1,54399411E-06
729,3888317,-1,54824949E-06
729,5889321,-1,551609E-06
729,7988231,-1,5560137E-06
730,0087655,-1,56004511E-06
730,2187979,-1,56355393E-06
730,4287847,-1,56751069E-06
730,6388517,-1,57139279E-06
730,8587216,-1,57542421E-06
731,0687463,-1,57885837E-06
731,2786855,-1,58244185E-06
731,4888693,-1,58617464E-06
731,6988036,-1,58998209E-06
731,9086955,-1,59304298E-06
732,1186294,-1,59625318E-06
732,3286684,-1,59983666E-06
732,5387253,-1,60312151E-06
732,7485973,-1,60625706E-06
732,9586297,-1,60916863E-06
733,1685774,-1,61499179E-06
733,3886344,-1,61805267E-06
733,5985497,-1,62088959E-06
733,7986212,-1,6235772E-06
734,0085249,-1,62648878E-06
734,2185142,-1,62887777E-06
734,4285399,-1,63111744E-06
734,6386121,-1,63358108E-06
734,8485901,-1,636418E-06
735,0584514,-1,63940424E-06
735,2684882,-1,64179322E-06
735,4784766,-1,64380893E-06
735,6884988,-1,64627257E-06
735,8984111,-1,64813897E-06
736,1084378,-1,6504533E-06
736,3184242,-1,6531409E-06
736,5284114,-1,65523127E-06
736,7483572,-1,65732163E-06
736,9583326,-1,65859078E-06
737,1683278,-1,66097976E-06
737,3783218,-1,66456324E-06
737,6083451,-1,66665361E-06
737,8082902,-1,66859466E-06
738,0082701,-1,67061036E-06
738,2183077,-1,67270073E-06
738,4282945,-1,67456712E-06
738,6383001,-1,67591093E-06
738,858269,-1,67762801E-06
739,0782137,-1,67889716E-06
739,2882753,-1,68083821E-06
739,4981812,-1,6827046E-06
739,708193,-1,68472031E-06
739,9181663,-1,68621343E-06
740,1281903,-1,68733326E-06
740,3381953,-1,68905035E-06
740,5481273,-1,69061812E-06
740,7581158,-1,69226055E-06
740,968139,-1,69360435E-06
741,1781049,-1,69442557E-06
741,3881205,-1,69733714E-06
741,6080594,-1,69890492E-06
741,8080873,-1,70017406E-06
742,0180747,-1,70106993E-06
742,2280181,-1,70233908E-06
742,4381319,-1,70375754E-06
742,6480169,-1,70584791E-06
742,8579863,-1,70719171E-06
743,0680104,-1,70846086E-06
743,2779974,-1,70928207E-06
743,4879703,-1,71010329E-06
743,6979187,-1,71070053E-06
743,9079207,-1,71182037E-06
744,1179466,-1,71294021E-06
744,3279338,-1,71428401E-06
744,5380116,-1,71465729E-06
744,7478709,-1,71577713E-06
744,9578951,-1,71682231E-06
745,1678825,-1,71816611E-06
745,3778225,-1,71995785E-06
745,5880027,-1,72062976E-06
745,7978436,-1,721227E-06
746,0277773,-1,72249615E-06
746,2277796,-1,72354133E-06
746,4277686,-1,72383996E-06
746,6380364,-1,72451186E-06
746,8577784,-1,72533307E-06
747,0677291,-1,72660222E-06
747,2777339,-1,72757275E-06
747,4878089,-1,72779671E-06
747,6977273,-1,72779671E-06
747,9076863,-1,72906586E-06
748,1177014,-1,73055898E-06
748,3276881,-1,73093226E-06
748,5376901,-1,73145485E-06
748,7476633,-1,73227606E-06
748,9676134,-1,73302262E-06
749,1776373,-1,73347055E-06
749,3876342,-1,73354521E-06
749,6076099,-1,73376918E-06
749,8275965,-1,73585954E-06
750,0376428,-1,73630748E-06
750,237624,-1,73690472E-06
750,4475077,-1,73742731E-06
750,6575457,-1,73757662E-06
750,8674962,-1,7379499E-06
751,0775201,-1,73906974E-06
751,2877793,-1,73966699E-06
751,4975049,-1,73996561E-06
751,7075101,-1,74018958E-06
751,9174687,-1,74108545E-06
752,1275058,-1,74153338E-06
752,3376587,-1,74168269E-06
752,5474795,-1,74242925E-06
752,7574216,-1,45851321E-06
752,9674545,9,68188413E-05
753,1875369,9,68188413E-05
753,3974013,0,0640668335
753,6074184,0,0640668335
753,8274014,0,0640668335
754,0374681,0,0640668335
754,257376,0,0640278577
754,457345,0,064033965
754,6673502,0,0640349274
754,877341,0,0640390359
755,0873709,0,0640397392
755,297442,0,0640370002
755,5072503,0,0640350384
755,7172337,0,064036556
755,9272207,0,0640395911
756,1372075,0,0640302266
756,3473318,0,0640270064
756,5572366,0,0640274135
756,7672213,0,0640238972
756,9772099,0,0640215283
757,1871958,0,0640230829
757,3972595,0,0640194925
757,6071702,0,0640167165
757,8171056,0,0640176048
758,0271444,0,0640220835
758,2371328,0,0649521716
758,4472862,0,0687128694
758,6571072,0,0705149336
758,8670929,0,0704117386
759,0770801,0,0704432745
759,2870653,0,0706724283
759,497094,0,0706522926
759,7070412,0,0706729094
759,9170284,0,072238158
760,1270159,0,106191408
760,3370026,0,139538332
760,5471005,0,0997691439
760,7569768,0,0907444983
760,9669644,0,126431818
761,1869509,0,132579624
761,3971056,0,104718288
761,6069269,0,0990443355
761,816912,0,0980316321
762,0269011,0,0986003894
762,2469531,0,0998102665
762,4469609,0,100241961
762,6768643,0,0983310015
762,876812,0,0980898182
763,0768345,0,0980193065
763,2868223,0,101545557
763,4968812,0,100915394
763,7067962,0,0986352566
763,9167833,0,0981996387
764,1267709,0,098242649
764,3367575,0,0980772704
764,5468339,0,0980667954
764,7567319,0,0983123094
764,9667196,0,0986231901
765,1867046,0,102443925
765,3967678,0,113229734
765,6066798,0,105337754
765,816668,0,0982892497
766,0266546,0,0992866663
766,236641,0,112956867
766,4467032,0,111663264
766,6566154,0,0997258005
766,8766016,0,098173951
767,0865891,0,0983187128
767,2865781,0,0984517782
767,4966477,0,0984665838
767,7065514,0,0983505819
767,9165393,0,0984625123
768,1265263,0,100690793
768,336513,0,10100234
768,5465688,0,0983227473
768,7564876,0,0981718042
768,966474,0,0983586509
769,176461,0,0984562199
769,3864481,0,100122702
769,5965157,0,102077116
769,8064233,0,0987744293
770,0164102,0,0983283365
770,2263971,0,0982194412
770,4363841,0,0979048221
770,6465443,0,0982619703
770,8563586,0,0984086939
771,0663464,0,0988557491
771,2964071,0,100827264
771,4963637,0,0994582632
771,6963715,0,0985846955
771,9062939,0,0983337405
772,1162818,0,0984558497
772,3262302,0,100687202
772,5362561,0,101882311
772,7463968,0,0998443934
772,9562292,0,0982727784
773,1662167,0,0983154926
773,3762036,0,0984316796
773,58614,0,0987970079
773,7962414,0,0987702468
774,0061653,0,098554307
774,2161529,0,0999613577
774,4360959,0,10054022
774,6462027,0,0984889403
774,8561143,0,099750748
775,0661004,0,101066152
775,2760874,0,099621532
775,5060734,0,101774859
775,7060618,0,101566655
775,9060487,0,110208169
776,1160364,0,114021649
776,3260231,0,116586572
776,5360104,0,119592406
776,7460711,0,104862938
776,9559851,0,098498712
777,165956,0,0988983523
777,3759592,0,100865795
777,585946,0,0993983005
777,7960985,0,0984549984
778,0059207,0,0983264487
778,2159073,0,0984152824
778,4258949,0,103248165
778,6358813,0,103693629
778,8459309,0,0999047263
779,0558561,0,0985221788
779,2658443,0,0984022534
779,4758313,0,0985095941
779,6858191,0,0984286814
779,8958533,0,0985407229
780,1257903,0,0998190758
780,3257781,0,10079284
780,5257673,0,0987083223
780,7357331,0,0985709263
780,9458333,0,0987905304
781,1557271,0,0996988913
781,3657153,0,10180721
781,5757016,0,101376514
781,7957621,0,0988625227
782,0056231,0,0984023645
782,2156625,0,0983866705
782,4256495,0,0984438572
782,6356374,0,0984569972
782,8456722,0,0984461891
783,0556115,0,0992308861
783,2655988,0,103846126
783,4755855,0,100662921
783,6855729,0,0985270647
783,8956421,0,0985698529
784,1155458,0,0987513696
784,3355329,0,10079136
784,5355199,0,101994685
784,7355079,0,100089241
784,9456881,0,0987287911
785,1554806,0,0984917533
785,3654693,0,0984204643
785,5754564,0,0984552205
785,7854433,0,0983540612
785,9956314,0,0984524074
786,2054178,0,128507305
786,4154033,0,128507305
786,625392,0,0646822655
786,8353794,0,0646822655
787,0455432,0,0646822655
787,2553534,0,0646822655
787,4653415,0,0646233762
787,675328,0,0646023892
787,8853133,0,0645836971
788,0954005,0,0645714455
788,3052892,0,0645606004
788,5152764,0,0645512729
788,7252642,0,0645418343
788,9352505,0,0645333581
789,1552375,0,0645292125
789,365225,0,0645250669
789,5752119,0,0645228831
789,7851988,0,0645194038
789,9952331,0,064514703
790,2051737,0,0645181453
790,4151601,0,0645217727
790,6452039,0,0645160725
790,8451786,0,0645110016
791,0551207,0,0645107055
791,2551086,0,0645071522
791,4650956,0,0645036358
791,6750828,0,0644974915
791,8850701,0,0821126454
792,095188,0,235402997
792,3050422,0,235402997
792,5150314,0,0645086697
792,7250181,0,0645086697
792,9350063,0,0645086697
793,1450592,0,0645086697
793,3549796,0,0645109276
793,5649659,0,0645105945
793,774954,0,0645032657
793,9849413,0,064498935
794,1950707,0,0644869795
794,4049156,0,0644727291
794,6148674,0,0644765786
794,8248899,0,0644887932
795,034876,0,06449342
795,244906,0,0644951596
795,4548516,0,0645012299
795,6648383,0,0645048943
795,8748256,0,0645070781
796,0848135,0,0645072262
796,2948464,0,0645043021
796,5047878,0,0645012669
796,7147737,0,0645019332
796,9247611,0,0645056346
797,1347488,0,0645050424
797,3448039,0,0645010819
797,5747219,0,0652642368
797,7747099,0,11933638
797,9746974,0,230975566
798,184684,0,125304038
798,4046703,0,0785925387
798,6246569,0,0781564766
798,8346445,0,0781499622
799,0447135,0,0781503323
799,2646179,0,0781486667
799,4746058,0,0818724244
799,6845925,0,122158957
799,8946233,0,132534541
800,1045665,0,0921930417
800,3145548,0,112065902
800,5245404,0,107497485
800,7345277,0,10999767
800,9446942,0,118847869
801,1545019,0,107869291
801,3844875,0,105958812
801,5744769,0,106589753
801,7844635,0,107108801
801,994532,0,105790287
802,2044378,0,107117277
802,4144249,0,109774735
802,6244117,0,109580152
802,8343992,0,119303474
803,0444595,0,109530183
803,2643726,0,105702157
803,4743599,0,106012816
803,6843472,0,10728954
803,894417,0,107855151
804,1043211,0,120616843
804,3143085,0,116223575
804,5242957,0,106869098
804,7342827,0,106589087
804,9443137,0,117998212
805,154237,0,115537188
805,3642449,0,109244916
805,5842307,0,107287023
805,7942864,0,105726364
805,9942893,0,105669289
806,204193,0,105661775
806,4141799,0,105672213
806,624167,0,105673767
806,8341537,0,105671398
807,0442225,0,105686056
807,2641274,0,107001682
807,4841148,0,108054064
807,6941427,0,106093506
807,9040884,0,105697419
808,1140452,0,105677432
808,3240631,0,106583757
808,53405,0,109012061
808,7441085,0,109891218
808,9539903,0,123705218
809,1640115,0,130713747
809,3839499,0,105821971
809,5940397,0,105736358
809,8039718,0,105689424
810,0039603,0,106030582
810,2139481,0,108101998
810,4239327,0,106732627
810,6339213,0,105700862
810,8441148,0,10568539
811,0538957,0,105667401
811,2638828,0,105900811
811,4738703,0,10929259
811,6838559,0,108985781
811,8939178,0,106353049
812,1038314,0,105923205
812,3137654,0,105689868
812,5238057,0,105683835
812,7337933,0,105696642
812,9438817,0,105698345
813,153766,0,105711151
813,363754,0,107001682
813,5737413,0,107981443
813,8438063,0,106330174
814,0537118,0,106330174
814,2636583,0,106330174
814,4736453,0,106330174
814,6836737,0,108580074
814,8937298,0,106354731
815,1036474,0,108873696
815,3136352,0,125161035
815,5236219,0,128356219
815,7336088,0,128530426
815,9436729,0,129968095
816,1535815,0,108793617
816,3735688,0,106807105
816,5735072,0,10620113
816,7835451,0,10615711
816,9935811,0,106142125
817,2035193,0,106515825
817,4135047,0,108936448
817,6234931,0,109593935
817,8334809,0,107255733
818,0534668,0,106246086
818,2534554,0,106197384
818,4634421,0,106163198
818,6734285,0,106164603
818,8834142,0,106149617
819,0935209,0,106218925
819,3033902,0,108028421
819,5133776,0,107935231
819,7233649,0,106221735
819,9333516,0,106121051
820,1434016,0,106099978
820,3533263,0,106125734
820,5833118,0,110427502
820,7833002,0,106567806
820,9832872,0,106153832
821,1934149,0,106204876
821,4132612,0,10624234
821,6132488,0,106163666
821,8232358,0,106148681
822,0332237,0,106154769
822,2432719,0,106786968
822,4531975,0,108710261
822,6631493,0,106813661
822,873172,0,106248428
823,0831592,0,106637114
823,2931875,0,106826305
823,5031336,0,110488849
823,71312,0,113845128
823,9231076,0,111222669
824,1330943,0,107252455
824,3431566,0,10615711
824,5530686,0,106162261
824,7630558,0,106285892
824,9730446,0,108057456
825,1830302,0,107993768
825,3931434,0,106320077
825,6030056,0,106207218
825,8129937,0,106158515
826,0229794,0,106195979
826,2329694,0,107757746
826,4430432,0,216694663
826,6529427,0,763184994
826,8629272,0,513890833
827,0729154,0,132784427
827,2829019,0,0952715669
827,4929349,0,0952767182
827,7028757,0,0953315088
827,9128637,0,0954364071
828,1228499,0,0962526473
828,3328377,0,0981408172
828,542895,0,0962334471
828,7528112,0,0955108662
828,9627993,0,0956546331
829,1928563,0,0958592785
829,3928221,0,0995536666
829,5928396,0,0976762675
829,8027469,0,0956063986
830,0127364,0,0954406218
830,2227217,0,0954532658
830,4327089,0,0955356859
830,6427381,0,0955651886
830,8526825,0,0955591007
831,0626276,0,0955043101
831,272657,0,0971990737
831,482645,0,0974599147
831,6926926,0,0956630625
831,9026183,0,0955942229
832,1126066,0,0954823002
832,3225931,0,0967495094
832,5325799,0,0989387938
832,7427456,0,0979094789
832,9525541,0,0957253458
833,1625418,0,0954841733
833,3725283,0,095559569
833,6025145,0,0953881726
833,8025018,0,0953216746
834,00249,0,0961018559
834,2124774,0,0980232749
834,4224647,0,0960480019
834,6324514,0,0954228265
834,8425122,0,0953338503
835,0524255,0,0953361918
835,262413,0,095673365
835,4723981,0,0981553344
835,6823862,0,0990441604
835,8924189,0,0967790121
836,1023612,0,0954181436
836,3123488,0,0953652261
836,5223358,0,0954420267
836,7323206,0,0953230795
836,942418,0,0953455577
837,1522968,0,0955558226
837,3622843,0,0971606734
837,5722719,0,0974027825
837,7822583,0,102136788
838,0022455,0,109195884
838,2021861,0,0985070248
838,41222,0,0990099748
838,6222064,0,0980672947
838,8321946,0,0957431411
839,0423247,0,0955567592
839,252168,0,095391919
839,4621552,0,0954008166
839,6721424,0,0955932863
839,8821296,0,0954701245
840,0921845,0,0955277249
840,302105,0,0958864397
840,5120915,0,0978256539
840,7220783,0,0962741889
840,9320649,0,0957033359
841,1420946,0,0955338127
841,3520398,0,095773112
841,562027,0,106200662
841,7720136,0,110768422
842,0020926,0,137045922
842,2019874,0,110984307
842,401975,0,0966595966
842,6119632,0,095597501
842,82195,0,0957197263
843,0319374,0,0974781782
843,2420041,0,0977076433
843,4519115,0,0959641769
843,661898,0,0957665559
843,8718852,0,0954448365
844,0818728,0,0957183214
844,2919354,0,0977998976
844,5018465,0,0999390743
844,711834,0,0962086274
844,921821,0,095686009
845,1318083,0,095663999
845,3418676,0,0955712764
845,551782,0,095483705
845,7617694,0,0954907295
845,9717573,0,0954860465
846,1817439,0,0982775597
846,4017312,0,0963879848
846,6017179,0,095404563
846,8117052,0,0954111191
847,0216921,0,0957993366
847,2316792,0,0982513351
847,4417552,0,0991284537
847,6516535,0,0968914032
847,8616386,0,0955295981
848,0716282,0,0955333444
848,2816154,0,0953371284
848,5015664,0,0954293827
848,7015891,0,0955413055
848,9115766,0,0959061081
849,1215638,0,0958588102
849,3315508,0,0972276398
849,5416079,0,0978167563
849,7515248,0,0958419516
849,9615119,0,0956279402
850,171499,0,0957061457
850,3814864,0,0968473833
850,6114721,0,0983702823
850,8114605,0,0957595315
851,0114477,0,095488388
851,2214347,0,095518359
851,4314223,0,0957501655
851,6414508,0,0957023993
851,8513966,0,0953741237
852,0613834,0,095874264
852,2713702,0,0980401336
852,4813575,0,0967766706
852,6913883,0,0969110716
852,9013321,0,110304341
853,1113189,0,105215835
853,3213059,0,0963608237
853,5312941,0,101904045
853,7413238,0,0997648682
853,9512674,0,0987931537
854,1612549,0,274041737
854,3712429,0,446262786
854,5815105,0,168804828
854,7915438,0,0940310505
855,0014864,0,102128827
855,2114747,0,109598618
855,4214616,0,09739248
855,6314483,0,0942356959
855,8415117,0,105107659
856,0514223,0,116038158
856,2614103,0,113610511
856,4713972,0,101306031
856,6813837,0,09808509
856,8914456,0,0943471504
857,101358,0,0936971553
857,3113453,0,0937706778
857,5213331,0,0939846892
857,7313192,0,0937631851
857,9413474,0,0936999651
858,1512937,0,0941780955
858,3612808,0,0962643547
858,571268,0,094620167
858,7812549,0,0937318093
859,0011998,0,0940624263
859,2212277,0,0966848846
859,4211631,0,107183615
859,6211607,0,105267816
859,8311594,0,0943523016
860,0411744,0,0937880048
860,2511301,0,0937692729
860,4611079,0,0937467947
860,6711071,0,0937739559
860,8810726,0,0938062683
861,0911314,0,0952921719
861,3010695,0,0959969576
861,511056,0,0940727288
861,7210223,0,0938488833
861,9310114,0,0937294678
862,1509956,0,0937467947
862,3509824,0,095353987
862,5610248,0,0979446011
862,7710092,0,0943916385
862,9809981,0,0937332141
863,191058,0,0937201019
863,4109723,0,093726658
863,620958,0,0937360239
863,8209463,0,0939706403
864,0309336,0,0945784886
864,2410506,0,0964104631
864,4509086,0,0947971829
864,6608955,0,0943672871
864,8708821,0,0939879672
865,0808692,0,0939083569
865,2908977,0,0963153989
865,5008435,0,0997391119
